FIPS,County,DEM,GOP,MedianIncome,MigraRate,BirthRate,DeathRate,BachelorRate,UnemploymentRate
45003.000,90092,7204,10413,42744.000,-2.500,11.750,11.600,13.800,6.000
45005.000,180054,18619,16956,34168.000,-12.100,10.100,12.700,13.700,7.675
45007.000,135177,90162,166461,48546.333,8.500,11.533,10.667,24.733,4.900
45009.000,135049,15897,16168,36602.667,-3.900,10.767,12.900,15.133,7.367
45011.000,45011,4395,4888,41803.000,-6.900,11.400,12.400,11.500,7.400
45013.000,45029,7616,9083,35760.000,4.700,12.400,13.200,15.200,5.600
45015.000,225139,164419,178968,51160.800,13.260,11.260,9.280,27.440,5.360
45017.000,45027,7635,7246,34541.000,9.300,9.400,11.500,15.500,6.700
45019.000,180126,133908,136582,49583.250,10.425,11.500,10.325,28.275,5.275
45021.000,135195,87207,157511,49007.667,13.133,11.833,9.767,23.200,5.100
45023.000,90114,47812,73517,50508.000,11.450,11.450,10.600,22.850,5.900
45025.000,135149,23346,31297,40561.333,-3.733,11.433,12.133,13.133,6.200
45027.000,45027,7635,7246,34541.000,9.300,9.400,11.500,15.500,6.700
45029.000,90064,31626,44015,46963.500,11.000,12.050,10.300,21.550,5.100
45031.000,135185,21391,24510,37943.333,-8.267,11.100,12.833,13.867,6.900
45033.000,45069,5928,4257,32991.000,-20.000,11.400,14.000,9.400,8.400
45035.000,45035,24010,34932,58167.000,17.300,11.700,7.400,27.900,4.600
45037.000,45081,2809,5525,43685.000,1.900,12.100,10.800,16.100,4.600
45039.000,45055,10293,17464,48824.000,8.600,12.100,10.800,19.900,5.200
45041.000,90130,11098,7046,32503.000,-16.700,10.600,13.850,10.850,7.750
45043.000,45043,13234,17334,47842.000,5.600,9.200,12.800,27.200,6.800
45045.000,135187,122071,218466,48783.000,9.067,12.200,10.167,24.467,4.733
45047.000,90140,11654,22295,43438.000,2.500,11.850,11.350,15.750,4.900
45055.000,90116,15463,20253,40419.500,-2.400,10.950,12.250,16.100,6.150
45057.000,45091,41230,66245,61044.000,24.800,11.700,8.000,32.000,4.600
45059.000,90142,48733,92871,45448.500,7.550,11.850,10.950,19.600,4.950
45061.000,45061,5170,2789,32015.000,-13.400,9.800,13.700,12.300,7.100
45063.000,45081,2809,5525,43685.000,1.900,12.100,10.800,16.100,4.600
45069.000,45069,5928,4257,32991.000,-20.000,11.400,14.000,9.400,8.400
45071.000,45081,2809,5525,43685.000,1.900,12.100,10.800,16.100,4.600
45073.000,45073,7979,24096,46996.000,10.300,10.100,11.500,24.600,5.200
45081.000,45081,2809,5525,43685.000,1.900,12.100,10.800,16.100,4.600
45083.000,45083,39888,76101,47706.000,12.000,12.100,10.000,23.800,4.700
45087.000,45091,41230,66245,61044.000,24.800,11.700,8.000,32.000,4.600
45091.000,45091,41230,66245,61044.000,24.800,11.700,8.000,32.000,4.600
46003.000,138219,2860,6624,49621.000,2.633,12.667,11.000,21.467,2.600
46005.000,276388,4068,10306,49232.167,-2.083,13.567,12.900,20.783,2.850
46007.000,46007,412,666,33973.000,-0.600,20.200,8.500,18.400,3.900
46009.000,138211,4697,10276,51780.000,2.800,13.233,13.767,24.033,2.600
46011.000,138197,2167,5146,55607.667,-10.267,15.567,10.400,21.633,3.967
46013.000,276394,8495,15900,48188.667,3.500,12.583,12.450,23.567,3.317
46015.000,46073,264,648,47468.000,-4.500,8.900,8.900,20.800,2.400
46017.000,92132,598,2039,50030.000,-3.000,9.000,12.950,22.050,2.250
46019.000,240267,6581,23248,52709.800,2.600,12.020,7.520,26.200,3.460
46021.000,92110,297,1596,44422.500,-2.400,9.150,12.200,22.600,3.150
46023.000,92120,1083,4117,45062.000,0.500,14.650,15.400,23.000,2.750
46025.000,230263,6020,14435,49398.400,-5.940,14.580,11.580,20.660,3.520
46027.000,138289,8136,13051,57231.000,5.067,11.567,9.000,35.667,2.900
46029.000,230213,6243,15189,52033.400,-6.300,13.600,10.920,20.700,3.740
46031.000,46137,352,368,30798.000,7.400,10.500,6.000,16.300,4.500
46033.000,102148,14368,32702,54045.000,2.100,12.150,9.100,24.950,4.050
46035.000,138213,3288,8493,51060.333,6.700,15.167,13.500,23.033,2.633
46037.000,230403,5156,9060,49202.600,-2.380,13.240,12.000,20.280,3.700
46039.000,138147,2095,5798,55403.333,-11.733,14.533,11.600,20.433,3.800
46041.000,184416,973,3521,49656.750,3.950,12.350,9.725,21.125,3.000
46043.000,46067,692,2517,51786.000,7.700,16.400,16.400,25.500,2.500
46045.000,138245,611,2819,47745.333,2.667,12.033,16.033,22.367,2.900
46049.000,184330,1672,5172,51009.500,-3.225,11.625,16.150,24.050,2.625
46051.000,92160,2509,4523,49464.500,-2.550,14.200,12.350,17.300,3.650
46053.000,46053,391,1600,38338.000,-6.700,12.900,14.400,20.500,3.000
46055.000,230505,17055,40697,50176.800,9.360,12.400,7.180,24.120,3.100
46057.000,46057,555,2051,57575.000,-18.700,19.200,10.900,20.300,3.300
46059.000,138247,1517,3893,49841.000,-4.600,9.900,13.033,22.100,2.533
46061.000,138265,1556,5130,53972.667,6.300,15.467,14.467,22.867,2.667
46063.000,46063,38,694,53080.000,-14.200,14.200,3.900,26.100,2.900
46065.000,92182,2778,6322,64737.000,0.150,14.200,6.850,33.400,2.400
46067.000,138289,4616,9965,55142.000,2.300,14.267,14.033,25.700,2.533
46069.000,46107,215,1069,54227.000,-11.000,11.900,18.000,21.800,2.700
46071.000,46103,14074,29804,51508.000,2.800,13.800,8.600,30.700,3.100
46073.000,92184,505,1467,49312.500,2.600,12.700,11.000,20.250,2.700
46075.000,46117,329,1148,66006.000,3.300,14.700,5.300,31.300,2.400
46077.000,46111,241,819,51157.000,9.700,16.500,13.100,19.700,3.000
46079.000,138287,32275,45566,58316.667,5.167,14.633,10.233,25.433,2.933
46081.000,250333,20218,51901,54901.400,8.160,11.760,8.260,26.840,3.820
46083.000,92226,32837,47331,67550.500,8.400,13.650,7.250,31.150,2.850
46085.000,46117,329,1148,66006.000,3.300,14.700,5.300,31.300,2.400
46087.000,92186,31233,43837,59609.500,4.500,14.850,10.550,27.650,2.550
46089.000,46089,192,892,41253.000,11.600,10.400,13.700,16.400,3.400
46091.000,92200,2293,3198,48915.000,-4.750,16.250,11.250,20.600,4.000
46093.000,138333,16649,38613,45760.667,9.133,11.667,7.000,24.733,3.567
46097.000,46111,241,819,51157.000,9.700,16.500,13.100,19.700,3.000
46099.000,92200,31652,43772,57987.500,7.000,15.200,8.400,26.450,3.150
46101.000,46101,1042,1729,55731.000,6.500,14.200,9.600,21.000,3.700
46103.000,102148,14368,32702,54045.000,2.100,12.150,9.100,24.950,4.050
46105.000,46137,352,368,30798.000,7.400,10.500,6.000,16.300,4.500
46107.000,46107,215,1069,54227.000,-11.000,11.900,18.000,21.800,2.700
46109.000,46109,1539,2142,43811.000,-7.200,17.300,11.500,17.200,4.100
46111.000,46111,241,819,51157.000,9.700,16.500,13.100,19.700,3.000
46115.000,46115,919,1854,49463.000,-7.800,11.700,13.200,22.200,3.100
46117.000,92254,681,1516,48402.000,5.350,12.600,5.650,23.800,3.450
46125.000,46135,3301,5654,54665.000,-2.300,12.900,11.800,28.200,2.600
46127.000,46127,2227,5288,74857.000,9.300,11.100,7.300,30.400,3.100
46135.000,46135,3301,5654,54665.000,-2.300,12.900,11.800,28.200,2.600
46137.000,46137,352,368,30798.000,7.400,10.500,6.000,16.300,4.500
47001.000,329705,81949,167145,41601.429,5.271,10.857,12.371,16.686,5.829
47003.000,94034,8125,25864,47589.500,6.800,12.900,11.750,17.950,4.800
47005.000,188140,7752,25509,38270.500,5.250,10.400,14.950,14.925,6.650
47007.000,94160,1947,8055,40448.500,8.650,9.800,10.250,13.750,6.350
47009.000,141225,78130,156470,47224.000,8.533,10.633,10.633,24.500,4.567
47011.000,94260,2108,8434,41111.000,10.700,10.500,13.650,10.750,6.250
47013.000,141337,4192,20928,35716.000,2.067,11.667,13.133,9.933,6.700
47015.000,188412,23758,67254,50404.500,12.375,11.900,11.575,19.500,4.475
47017.000,235431,24486,51116,39722.000,2.680,10.960,13.220,18.900,6.020
47019.000,141425,14158,56643,38868.333,1.567,9.133,14.300,16.300,5.700
47021.000,94208,34869,79455,83248.500,15.950,11.200,8.150,39.300,3.700
47023.000,94222,17285,29160,40305.500,-0.950,11.550,11.950,19.300,5.900
47025.000,192402,4113,21026,34600.250,1.050,10.400,12.575,10.500,6.500
47027.000,94164,1243,4159,33785.500,0.550,9.450,14.700,11.650,6.500
47029.000,94088,6191,28329,36410.000,4.900,10.300,14.050,13.050,5.850
47031.000,94208,8276,23944,42783.000,5.550,12.200,12.750,16.800,4.750
47033.000,141221,20444,28308,40052.000,-6.400,11.367,11.500,17.167,5.500
47035.000,235649,15675,53962,39561.200,8.960,10.520,12.860,15.860,5.580
47037.000,94376,45348,107464,89448.500,27.700,11.050,6.950,44.800,3.600
47039.000,47039,894,3580,38246.000,13.100,10.000,13.600,12.800,6.900
47041.000,188692,26580,75477,47233.500,12.325,11.550,11.575,20.875,4.625
47043.000,94268,32815,73845,74674.000,20.100,10.950,8.400,35.000,4.000
47047.000,188446,221988,147897,48695.750,-3.350,11.875,10.225,20.525,5.625
47049.000,235607,10470,38505,36338.200,4.800,10.900,12.120,12.880,6.260
47051.000,47115,2829,7680,42348.000,0.900,11.200,13.200,11.600,6.300
47053.000,94296,18208,30322,40625.500,-4.900,11.550,10.900,23.700,5.300
47055.000,94218,12847,36200,46286.000,16.350,13.150,11.450,17.150,4.850
47057.000,188390,65347,119208,39527.250,7.250,11.000,11.950,16.825,5.775
47059.000,94230,5471,24204,40305.000,1.850,9.350,14.450,15.050,6.250
47061.000,141445,7415,21649,41132.333,4.900,11.033,12.300,13.400,5.633
47065.000,141389,4736,15451,41984.333,8.833,10.833,12.867,12.233,6.300
47067.000,98172,1949,9384,30347.000,-6.450,10.050,12.900,11.450,7.400
47069.000,141297,20989,32170,38761.000,-3.567,11.267,11.900,17.067,6.100
47071.000,47109,1847,7839,37574.000,0.800,10.500,13.500,12.700,7.000
47073.000,47163,11910,45577,43211.000,3.200,9.700,13.300,22.800,5.200
47075.000,141355,24921,41224,44485.667,-6.300,11.733,10.667,18.400,5.667
47077.000,47113,15438,21321,43037.000,-2.700,12.600,10.400,25.900,4.800
47079.000,94262,5831,18484,38467.500,0.550,10.500,13.350,19.300,5.850
47081.000,141387,42841,97626,66850.000,20.533,11.667,9.067,30.600,4.000
47087.000,47141,6847,18981,40479.000,11.300,11.900,11.200,25.400,4.900
47089.000,47093,62861,105724,52174.000,7.600,11.700,9.500,36.700,4.000
47091.000,145445,18446,70286,40545.000,1.533,9.433,12.800,18.867,4.867
47093.000,141411,68704,126611,45739.000,6.400,10.667,11.800,21.567,5.100
47097.000,47167,5779,16893,54748.000,-7.400,11.900,9.800,16.700,5.700
47099.000,94218,12847,36200,46286.000,16.350,13.150,11.450,17.150,4.850
47101.000,47119,10026,23781,51202.000,21.400,13.100,10.400,21.800,4.000
47105.000,94268,8017,29224,42676.500,6.800,9.700,12.750,16.150,5.400
47107.000,188528,10125,37658,41893.750,8.750,10.100,13.200,13.450,5.825
47109.000,47109,1847,7839,37574.000,0.800,10.500,13.500,12.700,7.000
47113.000,47113,15438,21321,43037.000,-2.700,12.600,10.400,25.900,4.800
47115.000,94268,3880,12114,42857.500,4.750,10.750,12.200,13.100,6.050
47117.000,94306,41018,91941,79572.000,25.150,11.850,8.050,40.400,3.700
47119.000,94306,41018,91941,79572.000,25.150,11.850,8.050,40.400,3.700
47121.000,94266,5689,19200,43663.000,12.150,9.950,13.900,15.000,6.150
47123.000,94262,4436,18458,40124.500,5.350,10.250,12.500,11.900,5.500
47129.000,141425,6820,27336,39784.333,6.167,10.467,12.467,12.067,6.433
47131.000,47183,2770,9001,38214.000,-7.100,10.500,11.400,21.500,5.800
47133.000,94278,7383,21000,38537.000,2.700,10.650,11.650,17.050,5.700
47137.000,94288,1470,8063,35395.500,-3.600,11.000,12.150,9.050,6.950
47139.000,47139,1252,5097,41984.000,4.400,10.000,13.100,11.000,5.700
47141.000,94326,8689,26638,40148.500,8.800,11.550,12.800,19.450,4.950
47143.000,47145,4833,15863,47088.000,7.300,8.900,13.600,19.500,5.500
47145.000,47145,4833,15863,47088.000,7.300,8.900,13.600,19.500,5.500
47149.000,94376,45348,107464,89448.500,27.700,11.050,6.950,44.800,3.600
47151.000,47151,934,6044,34196.000,-1.300,12.600,12.200,9.400,7.400
47153.000,94330,4586,13969,40524.500,6.900,10.950,11.850,14.300,5.300
47157.000,94324,212419,131841,51193.500,-7.200,13.050,9.150,23.900,5.500
47159.000,47189,14356,39304,70955.000,26.500,11.500,8.200,30.600,3.800
47163.000,98354,17458,64886,43998.000,1.600,9.800,12.150,22.650,4.900
47165.000,47189,14356,39304,70955.000,26.500,11.500,8.200,30.600,3.800
47167.000,47167,5779,16893,54748.000,-7.400,11.900,9.800,16.700,5.700
47169.000,47189,14356,39304,70955.000,26.500,11.500,8.200,30.600,3.800
47171.000,47171,1260,5666,39755.000,0.100,9.000,15.500,14.800,7.100
47173.000,47173,1010,5024,37955.000,4.300,11.400,12.300,8.500,5.800
47175.000,94362,5377,17192,38750.000,5.750,11.400,13.450,13.750,4.900
47177.000,94362,5377,17192,38750.000,5.750,11.400,13.450,13.750,4.900
47183.000,47183,2770,9001,38214.000,-7.100,10.500,11.400,21.500,5.800
47185.000,47185,1842,7657,39818.000,6.300,11.200,14.400,13.500,5.000
47187.000,47187,30992,68160,107942.000,28.900,10.600,5.700,59.000,3.400
47189.000,47189,14356,39304,70955.000,26.500,11.500,8.200,30.600,3.800
48001.000,288962,16821,68226,41993.000,4.217,11.783,11.800,15.050,5.317
48003.000,96494,10590,40803,60319.500,-2.850,20.200,6.850,19.900,4.050
48005.000,193102,13509,40453,38927.500,3.675,12.050,11.025,17.000,5.425
48007.000,48355,49102,50704,53562.000,-2.500,13.600,7.800,21.500,5.600
48009.000,144801,1657,10515,45700.333,-11.433,11.033,11.333,15.767,4.667
48011.000,241067,9100,31206,49124.400,-9.640,12.580,13.140,18.900,4.120
48013.000,192608,325010,252172,55412.250,-2.400,12.850,8.175,19.650,4.000
48015.000,144253,6423,24608,52636.667,4.500,11.433,11.267,20.067,4.533
48017.000,192744,2205,6973,41656.500,-14.325,16.050,9.850,14.875,4.600
48019.000,241155,328675,270193,53303.400,23.140,11.640,9.760,25.740,4.400
48021.000,192944,314637,146910,56302.500,9.175,12.325,9.150,24.350,3.725
48023.000,144969,1368,5647,37731.333,-10.100,10.633,12.967,16.367,4.367
48025.000,96430,2117,5577,51436.000,0.550,11.050,10.050,16.000,5.350
48027.000,144457,44707,70332,48139.000,-2.700,14.833,8.567,18.000,4.767
48029.000,192566,355298,337315,70238.500,29.100,11.900,7.700,32.825,3.525
48031.000,193102,326099,195692,69576.000,32.675,10.700,9.100,37.625,3.550
48033.000,144565,2202,8511,50679.333,-5.000,13.367,9.600,21.833,4.367
48035.000,240919,11568,43023,49165.400,1.180,11.180,10.440,20.980,4.460
48037.000,144767,11404,32280,40020.667,-0.167,11.800,12.800,16.000,7.133
48039.000,96488,48860,81713,55239.500,11.800,13.750,9.500,23.350,6.300
48041.000,96340,2400,11707,46712.000,12.350,12.200,12.850,16.750,5.550
48043.000,193434,3571,4096,41489.500,-10.975,11.400,8.925,20.075,5.875
48045.000,96782,502,2242,38127.000,9.500,9.300,12.350,14.750,3.900
48047.000,193046,135481,56506,35375.500,-2.450,16.650,8.075,15.700,9.675
48049.000,144519,2482,18893,43164.000,9.500,11.100,12.767,17.600,4.000
48051.000,144669,4905,16652,47534.333,11.267,12.367,12.600,15.600,4.500
48053.000,145163,308593,137058,52732.667,15.000,11.100,10.133,29.567,3.600
48055.000,192844,331573,178409,60281.250,12.925,12.300,7.925,27.250,3.675
48057.000,145029,13104,33666,51042.000,0.667,14.200,9.567,17.633,5.800
48059.000,96312,1503,9673,43329.000,9.450,9.500,11.750,15.300,5.050
48061.000,48215,118739,48608,35928.000,-2.000,18.400,4.900,18.400,7.800
48063.000,145001,4714,22707,43239.000,10.700,10.933,13.033,18.500,7.033
48065.000,192852,9422,35650,51475.000,-8.625,13.275,10.950,18.075,4.775
48067.000,96658,2581,6411,36587.000,6.250,11.000,15.450,15.200,8.950
48069.000,193154,2606,8035,42552.250,-9.050,15.100,9.350,15.300,4.100
48071.000,96238,48442,86844,72217.000,21.200,13.150,7.500,25.750,5.700
48073.000,241259,21850,72101,40387.800,3.340,12.300,11.040,17.640,4.980
48075.000,48087,145,983,37389.000,2.700,10.300,12.900,18.400,3.500
48077.000,144651,1735,14875,47461.000,-3.700,10.833,12.267,15.567,4.733
48079.000,96358,960,3719,38873.000,-15.950,13.800,11.150,12.050,5.750
48081.000,145203,10598,34168,43100.667,-6.400,12.700,11.100,19.333,4.433
48083.000,48399,452,3241,40112.000,-7.300,10.400,13.100,18.300,4.000
48085.000,144387,260113,404844,74343.667,23.233,12.267,6.600,38.900,3.567
48087.000,144749,1038,9565,44231.000,-16.933,12.833,11.600,16.100,5.033
48089.000,144477,5008,19237,51693.333,3.167,12.033,10.933,17.600,4.333
48091.000,144537,36107,97154,75928.000,35.633,10.967,8.033,34.567,3.467
48093.000,48143,2159,11205,43787.000,1.800,11.300,8.700,29.700,4.100
48095.000,193590,9931,32117,42607.500,-16.525,10.025,11.625,19.200,4.525
48097.000,144639,121161,211975,59628.667,18.567,12.500,9.833,26.833,4.033
48099.000,48099,5057,12212,50122.000,-24.100,13.000,6.500,15.700,4.700
48101.000,144739,173,1475,44948.333,19.233,8.567,10.000,17.200,4.100
48103.000,193054,3002,7031,53296.750,-26.975,14.525,8.650,12.475,6.925
48105.000,289950,2529,5918,52483.167,-27.117,12.300,9.650,13.867,5.317
48107.000,241185,28995,69618,39859.000,6.160,11.160,11.020,18.700,4.040
48109.000,96632,2081,2111,43390.000,10.800,9.900,7.650,22.950,4.150
48111.000,48205,172,1727,70121.000,5.600,10.000,9.300,17.200,2.000
48113.000,144817,408266,544395,68252.333,21.933,13.567,6.033,32.233,3.733
48115.000,144697,2768,12088,47880.667,-6.167,16.200,8.867,14.300,4.400
48117.000,145103,8546,22260,48039.667,-6.733,14.867,8.500,18.333,2.933
48119.000,192942,5792,23889,40926.750,-0.950,11.825,12.475,18.775,4.775
48121.000,144741,408277,550132,64734.000,19.433,13.067,7.167,32.167,3.733
48123.000,193022,12121,32340,50861.500,-0.150,12.275,10.550,16.225,5.400
48125.000,193172,308,2030,44767.500,15.675,9.825,11.250,16.325,4.175
48127.000,48127,2173,974,38275.000,-26.800,15.200,8.700,14.100,7.100
48129.000,96662,893,8582,47652.000,-26.750,14.100,10.950,14.950,5.800
48131.000,96442,2823,1770,51013.000,-7.200,12.850,11.500,16.300,6.500
48133.000,96572,2507,14238,43309.000,1.850,11.150,11.000,23.150,4.700
48135.000,96804,10773,39437,66269.000,-6.050,17.050,8.650,20.500,5.050
48137.000,96848,4125,6210,36828.500,15.000,13.350,11.250,18.200,5.500
48139.000,241475,310448,420853,51758.000,12.020,13.020,10.280,20.720,4.220
48143.000,144789,6700,35778,52692.333,11.500,10.767,10.400,26.567,4.533
48145.000,48331,2042,6340,42302.000,13.000,12.800,12.600,13.800,5.100
48147.000,96458,13855,49820,46847.500,10.400,13.000,11.250,19.050,4.200
48149.000,96436,3499,13644,52772.000,5.600,11.150,11.850,17.000,3.700
48151.000,193190,2502,10186,43093.000,0.075,11.500,12.000,14.725,4.825
48153.000,145085,28458,67808,41613.667,8.500,10.867,10.867,19.533,3.733
48155.000,145031,1059,4393,45894.333,1.667,11.400,9.967,17.967,4.267
48159.000,145045,4437,23188,42604.667,5.167,10.033,12.667,17.533,5.333
48161.000,193012,12017,47944,44527.000,4.100,12.200,11.825,15.925,5.525
48163.000,48463,3863,4828,36913.000,-1.100,15.000,9.400,15.800,5.300
48165.000,48165,597,3907,51910.000,-3.500,22.200,6.900,12.400,3.700
48167.000,48167,45503,73566,64155.000,19.100,12.900,8.000,30.000,5.300
48169.000,96608,28359,67112,44228.000,3.750,13.700,8.650,23.650,3.700
48171.000,144877,5811,25602,58919.333,35.533,9.200,11.333,28.867,3.667
48173.000,193112,11962,44793,64815.000,-18.225,15.675,7.450,18.375,5.000
48175.000,144899,10960,26830,52177.000,-0.333,12.167,9.667,17.367,5.367
48177.000,96442,19452,39454,57645.500,10.500,11.900,7.600,20.950,4.250
48179.000,96662,893,8582,47652.000,-26.750,14.100,10.950,14.950,5.800
48181.000,48181,10276,35274,51808.000,19.800,12.300,11.000,20.500,3.800
48183.000,96584,15558,43368,46007.500,-4.800,13.200,10.250,17.650,5.950
48185.000,48339,45744,150188,72506.000,29.000,13.500,6.700,34.700,4.900
48187.000,48187,18308,36495,67683.000,20.700,12.100,6.800,27.500,3.600
48189.000,145019,29188,70277,41741.000,-3.533,14.033,9.833,19.267,4.733
48191.000,48345,40,571,37464.000,27.600,5.200,13.800,16.700,3.500
48195.000,96428,1025,8769,55884.000,-14.100,12.750,10.350,14.050,4.350
48197.000,48487,807,3166,40955.000,-14.500,13.100,11.300,16.100,4.700
48199.000,48457,1243,6601,43617.000,5.600,9.900,12.600,12.500,7.300
48201.000,48339,45744,150188,72506.000,29.000,13.500,6.700,34.700,4.900
48203.000,145081,6926,26088,43040.000,-2.300,11.067,12.833,14.967,6.667
48205.000,96564,250,2577,62166.500,3.050,10.550,8.250,19.850,2.500
48207.000,241437,1636,8000,43307.400,4.440,10.160,11.120,15.280,4.500
48209.000,48453,306475,126750,70068.000,12.800,13.500,4.500,48.600,3.200
48211.000,96778,329,3246,50828.000,-25.850,13.800,9.350,18.050,4.550
48213.000,144819,19912,65095,49966.333,12.900,13.167,10.800,18.333,4.233
48215.000,96642,127985,50826,31309.500,-4.600,19.100,5.400,14.350,10.550
48217.000,96566,6533,22059,45724.500,5.850,12.850,12.150,16.600,4.300
48219.000,144887,29129,70152,42100.667,-0.333,14.033,9.333,21.067,4.633
48221.000,96646,4541,24573,57145.000,16.350,10.500,11.250,25.000,4.750
48223.000,96878,3243,19600,47307.000,20.500,8.850,14.400,14.050,4.650
48225.000,96514,2887,12596,39739.000,9.200,11.400,12.300,15.250,5.550
48227.000,48227,1768,6635,51863.000,-16.000,13.000,10.300,12.300,5.500
48229.000,96620,1880,1346,39715.000,11.700,11.150,7.000,27.600,6.850
48231.000,96636,10884,33456,54858.500,24.500,11.000,11.200,16.200,3.900
48233.000,48233,854,7039,53936.000,-13.100,13.700,12.000,13.800,5.600
48235.000,193482,9583,29564,57509.000,-17.700,12.675,8.750,17.050,4.775
48237.000,96574,1199,10499,46606.000,-1.600,11.900,12.700,14.050,4.900
48239.000,145029,13104,33666,51042.000,0.667,14.200,9.567,17.633,5.800
48241.000,96808,2221,9562,42502.500,3.650,9.600,11.750,10.700,7.600
48243.000,193380,5090,5226,41234.000,3.100,12.225,7.175,18.950,6.225
48247.000,48427,9246,2218,26691.000,-7.200,19.800,5.900,10.300,13.300
48249.000,96628,53815,55068,48834.000,-4.600,13.600,8.000,23.150,6.150
48251.000,96864,288541,348889,59248.500,9.000,11.850,8.150,27.700,4.400
48253.000,145039,2099,8921,42041.667,-0.333,11.733,12.067,13.567,5.000
48255.000,48255,1144,2959,47608.000,0.300,11.700,8.400,14.400,4.900
48257.000,48257,10265,29537,62363.000,27.300,13.800,7.600,20.700,3.800
48259.000,48259,3633,15663,83805.000,47.400,9.100,8.900,40.900,3.200
48261.000,48273,4713,4364,44106.000,-6.700,13.600,8.200,24.800,6.700
48263.000,96702,140,704,51683.500,18.250,12.050,9.250,15.950,4.150
48265.000,48385,262,1382,36744.000,31.100,11.700,13.100,20.600,5.700
48267.000,145059,715,3156,42305.000,-8.967,8.567,11.800,18.100,4.400
48269.000,193322,427,2353,44604.250,13.025,9.975,11.850,17.050,4.000
48271.000,48463,3863,4828,36913.000,-1.100,15.000,9.400,15.800,5.300
48273.000,96628,53815,55068,48834.000,-4.600,13.600,8.000,23.150,6.150
48275.000,96708,382,1633,40905.500,-3.500,12.100,15.050,16.650,4.300
48277.000,96664,4727,18470,39119.500,-4.450,11.700,12.400,15.100,5.200
48279.000,144951,29574,70517,44925.667,-4.133,15.467,8.900,20.900,4.133
48281.000,48411,293,2025,39995.000,0.500,11.300,11.300,14.400,3.400
48283.000,48311,40,454,67249.000,-20.500,10.900,9.700,23.300,2.100
48285.000,48469,8843,21253,53659.000,-2.100,14.400,8.900,20.100,5.400
48287.000,96618,3414,11336,47035.000,9.350,12.500,12.150,14.850,4.450
48289.000,48289,909,6391,44891.000,9.600,12.300,12.200,16.400,6.500
48291.000,48339,45744,150188,72506.000,29.000,13.500,6.700,34.700,4.900
48293.000,48349,3998,11984,44111.000,1.600,14.300,11.400,16.100,4.200
48295.000,48295,135,1159,54180.000,-23.800,13.300,8.200,19.500,4.400
48297.000,48311,40,454,67249.000,-20.500,10.900,9.700,23.300,2.100
48299.000,145029,2471,11964,44316.000,19.900,9.933,12.133,20.033,3.733
48301.000,145165,2443,4015,56026.667,-13.133,18.400,8.733,8.133,5.233
48303.000,96608,28359,67112,44228.000,3.750,13.700,8.650,23.650,3.700
48305.000,48305,403,1546,39869.000,1.000,13.400,9.400,18.200,4.000
48307.000,145057,799,4362,39884.000,6.033,9.467,12.800,17.400,3.800
48311.000,48311,40,454,67249.000,-20.500,10.900,9.700,23.300,2.100
48315.000,96658,2581,6411,36587.000,6.250,11.000,15.450,15.200,8.950
48317.000,48329,9993,36896,68729.000,-2.200,18.200,6.800,27.400,4.400
48319.000,145057,799,4362,39884.000,6.033,9.467,12.800,17.400,3.800
48321.000,48321,3357,8147,46324.000,4.500,14.600,11.000,16.700,7.300
48323.000,48463,3863,4828,36913.000,-1.100,15.000,9.400,15.800,5.300
48325.000,48463,3863,4828,36913.000,-1.100,15.000,9.400,15.800,5.300
48327.000,145191,9479,28876,43439.333,-19.600,9.900,11.133,19.500,4.700
48329.000,96712,10160,37605,68018.500,-17.850,18.650,8.300,19.000,5.300
48331.000,48331,2042,6340,42302.000,13.000,12.800,12.600,13.800,5.100
48333.000,48411,293,2025,39995.000,0.500,11.300,11.300,14.400,3.400
48335.000,48353,1029,3551,40969.000,-7.500,13.700,11.700,15.500,4.800
48337.000,48337,885,7526,46237.000,8.700,12.500,14.100,15.500,4.900
48339.000,48339,45744,150188,72506.000,29.000,13.500,6.700,34.700,4.900
48341.000,96734,7698,20349,47887.500,-4.900,13.450,8.700,18.650,3.150
48343.000,96730,2573,7367,37303.500,-1.600,11.050,13.850,14.050,8.350
48345.000,48345,40,571,37464.000,27.600,5.200,13.800,16.700,3.500
48347.000,96748,10757,29426,42260.000,-2.150,12.300,9.250,19.500,5.250
48349.000,48349,3998,11984,44111.000,1.600,14.300,11.400,16.100,4.200
48351.000,48351,978,2961,41388.000,1.700,9.300,10.900,8.900,7.900
48353.000,96752,1481,6792,40540.500,-7.400,12.050,12.400,16.900,4.400
48355.000,48355,49102,50704,53562.000,-2.500,13.600,7.800,21.500,5.600
48359.000,96734,7698,20349,47887.500,-4.900,13.450,8.700,18.650,3.150
48363.000,48429,348,3033,42831.000,1.900,11.000,13.300,16.600,5.300
48365.000,96766,5770,23120,47100.500,-6.350,11.800,11.000,15.000,6.500
48367.000,48439,288001,345683,61553.000,11.300,14.200,6.100,31.500,4.000
48369.000,48369,848,1911,48344.000,-10.400,17.700,8.100,17.700,2.500
48371.000,193678,4130,6708,47607.250,-18.200,13.275,9.850,12.375,5.200
48373.000,48457,1243,6601,43617.000,5.600,9.900,12.600,12.500,7.300
48375.000,48375,7620,19499,41563.000,-10.300,15.800,10.200,14.800,3.300
48377.000,48377,1458,652,32742.000,6.200,16.400,5.900,20.100,10.700
48379.000,96878,3243,19600,47307.000,20.500,8.850,14.400,14.050,4.650
